mth,country,category_group,mwh
2022-07-01,switzerland,renewable_ex_nuclear,1881377
2022-08-01,austria,fossil,222302.5
2022-08-01,austria,other,14256
2022-08-01,austria,renewable_ex_nuclear,3385969.5
2022-08-01,belgium,fossil,2042158
2022-08-01,belgium,nuclear,2911097
2022-08-01,belgium,other,311063
2022-08-01,belgium,renewable_ex_nuclear,1550904
2022-08-01,bosnia_herzegovina,fossil,724174
2022-08-01,bosnia_herzegovina,renewable_ex_nuclear,192903
2022-08-01,bulgaria,fossil,1671421
2022-08-01,bulgaria,nuclear,1359388
2022-08-01,bulgaria,renewable_ex_nuclear,512608
2022-08-01,croatia,fossil,412162
2022-08-01,croatia,renewable_ex_nuclear,452633
2022-08-01,czech_republic,fossil,2682542
2022-08-01,czech_republic,nuclear,1839210
2022-08-01,czech_republic,renewable_ex_nuclear,869239
2022-08-01,denmark,fossil,441824
2022-08-01,denmark,renewable_ex_nuclear,1145263
2022-08-01,estonia,fossil,239560
2022-08-01,estonia,renewable_ex_nuclear,226825
2022-08-01,finland,fossil,337895
2022-08-01,finland,nuclear,1558484
2022-08-01,finland,other,19957
2022-08-01,finland,renewable_ex_nuclear,2160008
2022-08-01,france,fossil,2626033
2022-08-01,france,nuclear,15711239
2022-08-01,france,renewable_ex_nuclear,6617849
2022-08-01,germany,fossil,15259505.25
2022-08-01,germany,nuclear,2562988.5
2022-08-01,germany,other,135340.75
2022-08-01,germany,renewable_ex_nuclear,15903919.5
2022-08-01,greece,fossil,2619294
2022-08-01,greece,renewable_ex_nuclear,1494822
2022-08-01,hungary,fossil,749188.25
2022-08-01,hungary,nuclear,840571.5
2022-08-01,hungary,other,39215.25
2022-08-01,hungary,renewable_ex_nuclear,440287
2022-08-01,italy,fossil,10571381
2022-08-01,italy,other,1259109
2022-08-01,italy,renewable_ex_nuclear,6675231
2022-08-01,latvia,fossil,91562
2022-08-01,latvia,other,11791
2022-08-01,latvia,renewable_ex_nuclear,92797
2022-08-01,lithuania,fossil,106527
2022-08-01,lithuania,other,5985
2022-08-01,lithuania,renewable_ex_nuclear,240360
2022-08-01,luxembourg,fossil,11494.75
2022-08-01,luxembourg,renewable_ex_nuclear,64580.25
2022-08-01,montenegro,fossil,133042
2022-08-01,montenegro,renewable_ex_nuclear,52393
2022-08-01,netherlands,fossil,4723653.25
2022-08-01,netherlands,nuclear,300592.25
2022-08-01,netherlands,other,1988250.5
2022-08-01,netherlands,renewable_ex_nuclear,576230
2022-08-01,north_macedonia,fossil,294151
2022-08-01,north_macedonia,renewable_ex_nuclear,68756
2022-08-01,norway,fossil,156844
2022-08-01,norway,renewable_ex_nuclear,9157189
2022-08-01,poland,fossil,9301091
2022-08-01,poland,renewable_ex_nuclear,1908928
2022-08-01,portugal,fossil,1361689
2022-08-01,portugal,other,17332
2022-08-01,portugal,renewable_ex_nuclear,1561973
2022-08-01,republic_of_moldova,fossil,303481
2022-08-01,republic_of_moldova,renewable_ex_nuclear,15025
2022-08-01,romania,fossil,1490453.5
2022-08-01,romania,nuclear,776922.75
2022-08-01,romania,renewable_ex_nuclear,1347827.25
2022-08-01,serbia,fossil,1674641
2022-08-01,serbia,other,17496
2022-08-01,serbia,renewable_ex_nuclear,455917
2022-08-01,slovakia,fossil,158810
2022-08-01,slovakia,nuclear,1241107
2022-08-01,slovakia,other,74749
2022-08-01,slovakia,renewable_ex_nuclear,343439
2022-08-01,slovenia,fossil,256008
2022-08-01,slovenia,nuclear,423331
2022-08-01,slovenia,renewable_ex_nuclear,198115
2022-08-01,spain,fossil,8107731
2022-08-01,spain,nuclear,4475628
2022-08-01,spain,other,30257
2022-08-01,spain,renewable_ex_nuclear,8657031
2022-08-01,sweden,fossil,1021
2022-08-01,sweden,nuclear,3694724
2022-08-01,sweden,other,321174
2022-08-01,sweden,renewable_ex_nuclear,6831984
2022-08-01,switzerland,nuclear,1754324
2022-08-01,switzerland,renewable_ex_nuclear,1714655
2022-09-01,austria,fossil,672474.75
2022-09-01,austria,other,13200
2022-09-01,austria,renewable_ex_nuclear,3218142.25
2022-09-01,belgium,fossil,1713076
2022-09-01,belgium,nuclear,2948338
2022-09-01,belgium,other,297605
2022-09-01,belgium,renewable_ex_nuclear,1321443
2022-09-01,bosnia_herzegovina,fossil,511849
2022-09-01,bosnia_herzegovina,renewable_ex_nuclear,160984
2022-09-01,bulgaria,fossil,1570771
2022-09-01,bulgaria,nuclear,1069602
2022-09-01,bulgaria,renewable_ex_nuclear,382589
2022-09-01,croatia,fossil,308187
2022-09-01,croatia,renewable_ex_nuclear,427639
2022-09-01,czech_republic,fossil,2459993
2022-09-01,czech_republic,nuclear,2066123
2022-09-01,czech_republic,other,42065
2022-09-01,czech_republic,renewable_ex_nuclear,809232
2022-09-01,denmark,fossil,468814
2022-09-01,denmark,renewable_ex_nuclear,1637838
2022-09-01,estonia,fossil,317777
2022-09-01,estonia,renewable_ex_nuclear,253561
2022-09-01,finland,fossil,363733
2022-09-01,finland,nuclear,1992529
2022-09-01,finland,other,30380
2022-09-01,finland,renewable_ex_nuclear,1763669
2022-09-01,france,fossil,2695665
2022-09-01,france,nuclear,15149924
2022-09-01,france,renewable_ex_nuclear,6095302
2022-09-01,germany,fossil,14563340
2022-09-01,germany,nuclear,2409592.5
2022-09-01,germany,other,110548.5
2022-09-01,germany,renewable_ex_nuclear,15662529
2022-09-01,greece,fossil,1380712
2022-09-01,greece,renewable_ex_nuclear,1256158
2022-09-01,hungary,fossil,665636.75
2022-09-01,hungary,nuclear,848801
2022-09-01,hungary,other,35983.75
2022-09-01,hungary,renewable_ex_nuclear,319837.25
2022-09-01,italy,fossil,9885602
2022-09-01,italy,other,1184305
2022-09-01,italy,renewable_ex_nuclear,5707612
2022-09-01,latvia,fossil,70953
2022-09-01,latvia,other,7050
2022-09-01,latvia,renewable_ex_nuclear,72883
2022-09-01,lithuania,fossil,30985
2022-09-01,lithuania,other,3568
2022-09-01,lithuania,renewable_ex_nuclear,208387
2022-09-01,luxembourg,fossil,8824.5
2022-09-01,luxembourg,renewable_ex_nuclear,54789
2022-09-01,montenegro,fossil,93693
2022-09-01,montenegro,renewable_ex_nuclear,43831
2022-09-01,netherlands,fossil,4358011.75
2022-09-01,netherlands,nuclear,281742.75
2022-09-01,netherlands,other,1864210.75
2022-09-01,netherlands,renewable_ex_nuclear,718883.75
2022-09-01,north_macedonia,fossil,297504
2022-09-01,north_macedonia,renewable_ex_nuclear,69419
2022-09-01,norway,fossil,136522
2022-09-01,norway,renewable_ex_nuclear,6940292
2022-09-01,poland,fossil,8443838
2022-09-01,poland,renewable_ex_nuclear,1901589
2022-09-01,portugal,fossil,1161599
2022-09-01,portugal,other,13296
2022-09-01,portugal,renewable_ex_nuclear,1886887
2022-09-01,republic_of_moldova,fossil,263100
2022-09-01,republic_of_moldova,renewable_ex_nuclear,15192
2022-09-01,romania,fossil,1367467.25
2022-09-01,romania,nuclear,814424.75
2022-09-01,romania,renewable_ex_nuclear,1341847.5
2022-09-01,serbia,fossil,1547857
2022-09-01,serbia,other,16200
2022-09-01,serbia,renewable_ex_nuclear,505842
2022-09-01,slovakia,fossil,180342
2022-09-01,slovakia,nuclear,918640
2022-09-01,slovakia,other,70433
2022-09-01,slovakia,renewable_ex_nuclear,330187
2022-09-01,slovenia,fossil,156368
2022-09-01,slovenia,nuclear,404931
2022-09-01,slovenia,renewable_ex_nuclear,267322
2022-09-01,spain,fossil,7085489
2022-09-01,spain,nuclear,4053826
2022-09-01,spain,other,21781
2022-09-01,spain,renewable_ex_nuclear,7873261
2022-09-01,sweden,fossil,514
2022-09-01,sweden,nuclear,2793980
2022-09-01,sweden,other,399368
2022-09-01,sweden,renewable_ex_nuclear,6455881
2022-09-01,switzerland,nuclear,1750923
2022-09-01,switzerland,renewable_ex_nuclear,1374630
2022-10-01,austria,fossil,729548.75
2022-10-01,austria,other,14256
2022-10-01,austria,renewable_ex_nuclear,3344367.5
2022-10-01,belgium,fossil,1885840
2022-10-01,belgium,nuclear,2807021
2022-10-01,belgium,other,313411
2022-10-01,belgium,renewable_ex_nuclear,1594233
2022-10-01,bosnia_herzegovina,fossil,591673
2022-10-01,bosnia_herzegovina,renewable_ex_nuclear,239670
2022-10-01,bulgaria,fossil,1626749
2022-10-01,bulgaria,nuclear,702548
2022-10-01,bulgaria,renewable_ex_nuclear,411391
2022-10-01,croatia,fossil,414395
2022-10-01,croatia,renewable_ex_nuclear,430720
2022-10-01,czech_republic,fossil,2481689
2022-10-01,czech_republic,nuclear,2086615
2022-10-01,czech_republic,other,43052
2022-10-01,czech_republic,renewable_ex_nuclear,819563
2022-10-01,denmark,fossil,476299
2022-10-01,denmark,renewable_ex_nuclear,1763958
2022-10-01,estonia,fossil,345779
2022-10-01,estonia,renewable_ex_nuclear,157076
2022-10-01,finland,fossil,534576
2022-10-01,finland,nuclear,1954601
2022-10-01,finland,other,38431
2022-10-01,finland,renewable_ex_nuclear,2312618
2022-10-01,france,fossil,3228460
2022-10-01,france,nuclear,17479049
2022-10-01,france,renewable_ex_nuclear,7477828
2022-10-01,germany,fossil,13134082.25
2022-10-01,germany,nuclear,2344722.25
2022-10-01,germany,other,105130.75
2022-10-01,germany,renewable_ex_nuclear,18936677
2022-10-01,greece,fossil,1016063
2022-10-01,greece,renewable_ex_nuclear,1450050
2022-10-01,hungary,fossil,828074.75
2022-10-01,hungary,nuclear,1163224.75
2022-10-01,hungary,other,24991.25
2022-10-01,hungary,renewable_ex_nuclear,345610
2022-10-01,ireland,fossil,397287
2022-10-01,ireland,other,698.5
2022-10-01,ireland,renewable_ex_nuclear,590610.5
2022-10-01,italy,fossil,10180754
2022-10-01,italy,other,1268561
2022-10-01,italy,renewable_ex_nuclear,5070192
2022-10-01,latvia,fossil,8081
2022-10-01,latvia,other,12081
2022-10-01,latvia,renewable_ex_nuclear,139059
2022-10-01,lithuania,fossil,45513
2022-10-01,lithuania,other,1944
2022-10-01,lithuania,renewable_ex_nuclear,280612
2022-10-01,luxembourg,fossil,12207.75
2022-10-01,luxembourg,renewable_ex_nuclear,64915.75
2022-10-01,montenegro,fossil,135406
2022-10-01,montenegro,renewable_ex_nuclear,27012
2022-10-01,netherlands,fossil,4231588.5
2022-10-01,netherlands,nuclear,308392
2022-10-01,netherlands,other,2677574.25
2022-10-01,netherlands,renewable_ex_nuclear,1250877.75
2022-10-01,north_macedonia,fossil,232169
2022-10-01,north_macedonia,renewable_ex_nuclear,77343
2022-10-01,norway,fossil,146000
2022-10-01,norway,renewable_ex_nuclear,9190341
2022-10-01,poland,fossil,8937004
2022-10-01,poland,renewable_ex_nuclear,2500008
2022-10-01,portugal,fossil,1228257
2022-10-01,portugal,other,13935
2022-10-01,portugal,renewable_ex_nuclear,2069160
2022-10-01,republic_of_moldova,fossil,281995
2022-10-01,republic_of_moldova,renewable_ex_nuclear,19473
2022-10-01,romania,fossil,1404238
2022-10-01,romania,nuclear,874273
2022-10-01,romania,renewable_ex_nuclear,1455627
2022-10-01,serbia,fossil,1804106
2022-10-01,serbia,other,17496
2022-10-01,serbia,renewable_ex_nuclear,566596
2022-10-01,slovakia,fossil,234315
2022-10-01,slovakia,nuclear,1251894
2022-10-01,slovakia,other,75914
2022-10-01,slovakia,renewable_ex_nuclear,400789
2022-10-01,slovenia,fossil,141588
2022-10-01,slovenia,renewable_ex_nuclear,311988
2022-10-01,spain,fossil,7014355
2022-10-01,spain,nuclear,3511298
2022-10-01,spain,other,24601
2022-10-01,spain,renewable_ex_nuclear,8011456
2022-10-01,sweden,fossil,8
2022-10-01,sweden,nuclear,3398616
2022-10-01,sweden,other,456375
2022-10-01,sweden,renewable_ex_nuclear,7220073
2022-10-01,switzerland,nuclear,1928660
2022-10-01,switzerland,renewable_ex_nuclear,1153137
2022-11-01,austria,fossil,1082038.75
2022-11-01,austria,other,13728
2022-11-01,austria,renewable_ex_nuclear,2757103.5
2022-11-01,belgium,fossil,1266629
2022-11-01,belgium,nuclear,3022294
2022-11-01,belgium,other,408226
2022-11-01,belgium,renewable_ex_nuclear,1817687
2022-11-01,bosnia_herzegovina,fossil,762406
2022-11-01,bosnia_herzegovina,renewable_ex_nuclear,277060
2022-11-01,bulgaria,fossil,2025266
2022-11-01,bulgaria,nuclear,1241361
2022-11-01,bulgaria,renewable_ex_nuclear,379027
2022-11-01,croatia,fossil,329438
2022-11-01,croatia,renewable_ex_nuclear,709337
2022-11-01,czech_republic,fossil,3009455
2022-11-01,czech_republic,nuclear,2297649
2022-11-01,czech_republic,other,7523
2022-11-01,czech_republic,renewable_ex_nuclear,776775
2022-11-01,denmark,fossil,616441
2022-11-01,denmark,renewable_ex_nuclear,2138188
2022-11-01,estonia,fossil,425972
2022-11-01,estonia,renewable_ex_nuclear,90356
2022-11-01,finland,fossil,900847
2022-11-01,finland,nuclear,1726463
2022-11-01,finland,other,51706
2022-11-01,finland,renewable_ex_nuclear,1860649
2022-11-01,france,fossil,3998829
2022-11-01,france,nuclear,18645267
2022-11-01,france,renewable_ex_nuclear,9051565
2022-11-01,germany,fossil,15759746.75
2022-11-01,germany,nuclear,2456527
2022-11-01,germany,other,151595.75
2022-11-01,germany,renewable_ex_nuclear,18665119
2022-11-01,greece,fossil,1401209
2022-11-01,greece,renewable_ex_nuclear,1242064
2022-11-01,hungary,fossil,841134.25
2022-11-01,hungary,nuclear,908087
2022-11-01,hungary,other,37243.75
2022-11-01,hungary,renewable_ex_nuclear,218757
2022-11-01,ireland,fossil,646574
2022-11-01,ireland,other,2319.5
2022-11-01,ireland,renewable_ex_nuclear,940644.5
2022-11-01,italy,fossil,7499255
2022-11-01,italy,other,1001225
2022-11-01,italy,renewable_ex_nuclear,4371858
2022-11-01,latvia,fossil,221014
2022-11-01,latvia,other,6562
2022-11-01,latvia,renewable_ex_nuclear,158708
2022-11-01,lithuania,fossil,81328
2022-11-01,lithuania,other,1872
2022-11-01,lithuania,renewable_ex_nuclear,224050
2022-11-01,luxembourg,fossil,16766.25
2022-11-01,luxembourg,renewable_ex_nuclear,56923.75
2022-11-01,montenegro,fossil,139237
2022-11-01,montenegro,renewable_ex_nuclear,131971
2022-11-01,netherlands,fossil,3759489.25
2022-11-01,netherlands,nuclear,300453.75
2022-11-01,netherlands,other,2854374
2022-11-01,netherlands,renewable_ex_nuclear,1671292.25
2022-11-01,north_macedonia,fossil,302292
2022-11-01,north_macedonia,renewable_ex_nuclear,79460
2022-11-01,norway,fossil,132329
2022-11-01,norway,renewable_ex_nuclear,12206878
2022-11-01,poland,fossil,10157100
2022-11-01,poland,renewable_ex_nuclear,1673804
2022-11-01,portugal,fossil,1226953
2022-11-01,portugal,other,11926
2022-11-01,portugal,renewable_ex_nuclear,2545807
2022-11-01,republic_of_moldova,fossil,112311
2022-11-01,republic_of_moldova,renewable_ex_nuclear,22093
2022-11-01,romania,fossil,1719779.25
2022-11-01,romania,nuclear,863320
2022-11-01,romania,renewable_ex_nuclear,1396723.75
2022-11-01,serbia,fossil,1857894
2022-11-01,serbia,other,16848
2022-11-01,serbia,renewable_ex_nuclear,643958
2022-11-01,slovakia,fossil,278851
2022-11-01,slovakia,nuclear,1214027
2022-11-01,slovakia,other,77145
2022-11-01,slovakia,renewable_ex_nuclear,348593
2022-11-01,slovenia,fossil,68102
2022-11-01,slovenia,nuclear,310912
2022-11-01,slovenia,renewable_ex_nuclear,253822
2022-11-01,spain,fossil,5200415
2022-11-01,spain,nuclear,3699673
2022-11-01,spain,other,7844
2022-11-01,spain,renewable_ex_nuclear,9455601
2022-11-01,sweden,fossil,62
2022-11-01,sweden,nuclear,3498262
2022-11-01,sweden,other,669350
2022-11-01,sweden,renewable_ex_nuclear,7441755
2022-11-01,switzerland,nuclear,1875076
2022-11-01,switzerland,renewable_ex_nuclear,951061
2022-12-01,austria,fossil,1117609.25
2022-12-01,austria,other,13728
2022-12-01,austria,renewable_ex_nuclear,2991947.5
2022-12-01,belgium,fossil,1911953
2022-12-01,belgium,nuclear,2842434
2022-12-01,belgium,other,467137
2022-12-01,belgium,renewable_ex_nuclear,1388757
2022-12-01,bosnia_herzegovina,fossil,688004
2022-12-01,bosnia_herzegovina,renewable_ex_nuclear,460853
2022-12-01,bulgaria,fossil,2067467
2022-12-01,bulgaria,nuclear,1181893
2022-12-01,bulgaria,renewable_ex_nuclear,386435
2022-12-01,croatia,fossil,256828
2022-12-01,croatia,renewable_ex_nuclear,969419
2022-12-01,czech_republic,fossil,3514798
2022-12-01,czech_republic,nuclear,2467880
2022-12-01,czech_republic,other,17555
2022-12-01,czech_republic,renewable_ex_nuclear,797237
2022-12-01,denmark,fossil,876783
2022-12-01,denmark,renewable_ex_nuclear,1997159
2022-12-01,estonia,fossil,439715
2022-12-01,estonia,renewable_ex_nuclear,101344
2022-12-01,finland,fossil,1191916
2022-12-01,finland,nuclear,1819297
2022-12-01,finland,other,71693
2022-12-01,finland,renewable_ex_nuclear,2438633
2022-12-01,france,fossil,4661480
2022-12-01,france,nuclear,23383578
2022-12-01,france,renewable_ex_nuclear,9160656
2022-12-01,germany,fossil,17342130.75
2022-12-01,germany,nuclear,2270642
2022-12-01,germany,other,188143.5
2022-12-01,germany,renewable_ex_nuclear,16773867.75
2022-12-01,greece,fossil,1757942
2022-12-01,greece,renewable_ex_nuclear,1059980
2022-12-01,hungary,fossil,838960.5
2022-12-01,hungary,nuclear,1169511.25
2022-12-01,hungary,other,35791.75
2022-12-01,hungary,renewable_ex_nuclear,218925.75
2022-12-01,ireland,fossil,897155
2022-12-01,ireland,other,10112.5
2022-12-01,ireland,renewable_ex_nuclear,778930
2022-12-01,italy,fossil,11006232
2022-12-01,italy,other,1519072
2022-12-01,italy,renewable_ex_nuclear,4807545
2022-12-01,latvia,fossil,315388
2022-12-01,latvia,other,7423
2022-12-01,latvia,renewable_ex_nuclear,164862
2022-12-01,lithuania,fossil,131679
2022-12-01,lithuania,other,3387
2022-12-01,lithuania,renewable_ex_nuclear,296831
2022-12-01,luxembourg,fossil,18322
2022-12-01,luxembourg,renewable_ex_nuclear,53245.25
2022-12-01,montenegro,fossil,110710
2022-12-01,montenegro,renewable_ex_nuclear,228345
2022-12-01,netherlands,fossil,5209115
2022-12-01,netherlands,nuclear,302741.25
2022-12-01,netherlands,other,2920275.75
2022-12-01,netherlands,renewable_ex_nuclear,1363597
2022-12-01,north_macedonia,fossil,365418
2022-12-01,north_macedonia,renewable_ex_nuclear,111318
2022-12-01,norway,fossil,141318
2022-12-01,norway,renewable_ex_nuclear,12163496
2022-12-01,poland,fossil,10042419
2022-12-01,poland,renewable_ex_nuclear,2142555
2022-12-01,portugal,fossil,782327
2022-12-01,portugal,other,14927
2022-12-01,portugal,renewable_ex_nuclear,3764167
2022-12-01,republic_of_moldova,fossil,294789
2022-12-01,republic_of_moldova,renewable_ex_nuclear,20825
2022-12-01,romania,fossil,1590718.5
2022-12-01,romania,nuclear,859603
2022-12-01,romania,renewable_ex_nuclear,1676743.25
2022-12-01,serbia,fossil,1814393
2022-12-01,serbia,other,16848
2022-12-01,serbia,renewable_ex_nuclear,1029603
2022-12-01,slovakia,fossil,316025
2022-12-01,slovakia,nuclear,1237062
2022-12-01,slovakia,other,92272
2022-12-01,slovakia,renewable_ex_nuclear,388305
2022-12-01,slovenia,fossil,190876
2022-12-01,slovenia,nuclear,435709
2022-12-01,slovenia,renewable_ex_nuclear,320548
2022-12-01,spain,fossil,4759312
2022-12-01,spain,nuclear,4334371
2022-12-01,spain,other,8127
2022-12-01,spain,renewable_ex_nuclear,9298582
2022-12-01,sweden,fossil,810
2022-12-01,sweden,nuclear,3328959
2022-12-01,sweden,other,1008182
2022-12-01,sweden,renewable_ex_nuclear,8104327
2022-12-01,switzerland,nuclear,1880549
2022-12-01,switzerland,renewable_ex_nuclear,1120368
2023-01-01,austria,fossil,944678.25
2023-01-01,austria,other,14256
2023-01-01,austria,renewable_ex_nuclear,3248850.5
2023-01-01,belgium,fossil,1639256
2023-01-01,belgium,nuclear,3182532
2023-01-01,belgium,other,500894
2023-01-01,belgium,renewable_ex_nuclear,1980401
2023-01-01,bosnia_herzegovina,fossil,660439
2023-01-01,bosnia_herzegovina,renewable_ex_nuclear,518058
2023-01-01,bulgaria,fossil,1996789
2023-01-01,bulgaria,nuclear,1404944
2023-01-01,bulgaria,renewable_ex_nuclear,429340
2023-01-01,croatia,fossil,359293
2023-01-01,croatia,renewable_ex_nuclear,1012045
2023-01-01,czech_republic,fossil,2990831
2023-01-01,czech_republic,nuclear,2563789
2023-01-01,czech_republic,other,24695
2023-01-01,czech_republic,renewable_ex_nuclear,829065
2023-01-01,denmark,fossil,737129
2023-01-01,denmark,renewable_ex_nuclear,2427810
2023-01-01,estonia,fossil,307722
2023-01-01,estonia,renewable_ex_nuclear,123759
2023-01-01,finland,fossil,798260
2023-01-01,finland,nuclear,2015162
2023-01-01,finland,other,63111
2023-01-01,finland,renewable_ex_nuclear,3132255
2023-01-01,france,fossil,3949996
2023-01-01,france,nuclear,26605245
2023-01-01,france,renewable_ex_nuclear,11504148
2023-01-01,germany,fossil,15861826
2023-01-01,germany,nuclear,1499657.25
2023-01-01,germany,other,150256.75
